Offset(P)            #Ptr   #Hnd Access Name
0x0000000009adb870      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wkssvc.dll
0x0000000009adbac8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\audiosrv.dll
0x0000000009adbd18      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\spoolsv.exe
0x0000000009adbee8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msidle.dll
0x0000000009adc2e8      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
0x0000000009adc428      2      1 ------ \Device\NamedPipe\atsvc
0x0000000009adc620      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\schedsvc.dll
0x0000000009adc938      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\framdit.ttf
0x0000000009adcb70      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\themeui.dll
0x0000000009adcea8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\desk.cpl
0x0000000009add160      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\browseui.dll
0x0000000009add330      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Start Menu\Programs\Accessories\Accessibility\Magnifier.lnk
0x0000000009add860      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\arialbi.ttf
0x0000000009addac8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\arial.ttf
0x0000000009addbd0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\drivers\dxg.sys
0x0000000009adde30      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\userinit.exe
0x0000000009ade170      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\secupd.dat
0x0000000009ade370      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\secupd.sig
0x0000000009ade570      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\oembios.dat
0x0000000009ade770      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\oembios.sig
0x0000000009ade970      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\dpcdll.dll
0x0000000009adec30      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\powrprof.dll
0x0000000009adee58      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\cscui.dll
0x0000000009adf138      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009adf1d0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Web\Wallpaper\Bliss.bmp
0x0000000009adfec0      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
0x0000000009ae0308      4      1 RW---- \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Local Settings\Application Data\Microsoft\Windows\UsrClass.dat
0x0000000009ae08f0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\shgina.dll
0x0000000009ae0b50      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\raschap.dll
0x0000000009ae0db0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\riched20.dll
0x0000000009ae0f90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\tapi32.dll
0x0000000009ae12d8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\rasman.dll
0x0000000009ae1500      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\rasapi32.dll
0x0000000009ae1740      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\adsldpc.dll
0x0000000009ae1960      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\activeds.dll
0x0000000009ae1b88      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\mprapi.dll
0x0000000009ae1db8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\rastls.dll
0x0000000009ae1ec0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\comdlg32.dll
0x0000000009ae20a8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009ae2558      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winspool.drv
0x0000000009ae2728      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wlnotify.dll
0x0000000009ae2968      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\dimsntfy.dll
0x0000000009ae2b90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\cscdll.dll
0x0000000009ae2dc0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\oleaccrc.dll
0x0000000009ae2f90      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\srchasst\mui\0409\balloon.xsl
0x0000000009ae3580      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msimg32.dll
0x0000000009ae3790      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\duser.dll
0x0000000009ae3b20      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Administrative Tools\Computer Management.lnk
0x0000000009ae3cf0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\micross.ttf
0x0000000009ae3ec0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\logonui.exe.manifest
0x0000000009ae40e8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\logonui.exe
0x0000000009ae42b8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\clbcatq.dll
0x0000000009ae45b0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\esent.dll
0x0000000009ae4780      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\dot3api.dll
0x0000000009ae49b0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\qutil.dll
0x0000000009ae4c10      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\atl.dll
0x0000000009ae4e50      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\eapolqec.dll
0x0000000009ae80d0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wmi.dll
0x0000000009ae82d8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\rtutils.dll
0x0000000009ae84a8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wzcsvc.dll
0x0000000009ae8870      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\lmhsvc.dll
0x0000000009ae8c58      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\dnsrslvr.dll
0x0000000009ae9268      4      1 RW---- \Device\HarddiskVolume1\Documents and Settings\LocalService\Local Settings\Application Data\Microsoft\Windows\UsrClass.dat
0x0000000009ae9628      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\dhcpcsvc.dll
0x0000000009ae98e8      1      1 ------ \Device\NamedPipe\net\NtControlPipe6
0x0000000009ae9af8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\rasadhlp.dll
0x0000000009ae9d08      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winrnr.dll
0x0000000009aea300      2      1 R--rw- \Device\HarddiskVolume1\Program Files\Common Files\Microsoft Shared\Speech\1033
0x0000000009aea528      2      1 R--rw- \Device\HarddiskVolume1\Program Files\Common Files\SpeechEngines\Microsoft
0x0000000009aea760      2      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\wbem\snmp
0x0000000009aea968      1      1 ------ \Device\NamedPipe\net\NtControlPipe4
0x0000000009aeab60      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x0000000009aead58      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009aeaf28      4      1 RW---- \Device\HarddiskVolume1\Documents and Settings\NetworkService\Local Settings\Application Data\Microsoft\Windows\UsrClass.dat
0x0000000009aeb170      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\config\SysEvent.Evt
0x0000000009aeb388      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\config\SecEvent.Evt
0x0000000009aeb6b8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009aeb750      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\config\AppEvent.Evt
0x0000000009aeb9b8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\netevent.dll
0x0000000009aebbc0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\eventlog.dll
0x0000000009aebd90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ntkrnlpa.exe
0x0000000009aebf90      1      1 RW-rw- \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Desktop\dumpit-moonsols\CYBERDEF-567078-20230213-182908.raw
0x0000000009aec028      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\drivers\VBoxGuest.sys
0x0000000009aec1d8      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\Entertainment\Sound Recorder.lnk
0x0000000009aec560      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wshtcpip.dll
0x0000000009aec788      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\hnetcfg.dll
0x0000000009aecb10      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\mswsock.dll
0x0000000009aecce0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\rpcss.dll
0x0000000009aece10      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\alg.exe
0x0000000009aed228      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\svchost.exe
0x0000000009aed448      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\VBoxMRXNP.dll
0x0000000009aed650      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\url.dll
0x0000000009aed980      2      1 RW-r-- \Device\HarddiskVolume1\WINDOWS\system32\config\SysEvent.Evt
0x0000000009aedc00      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\VBoxHook.dll
0x0000000009aeddd0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\VBoxControl.exe
0x0000000009aedf90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ntmarta.dll
0x0000000009aee4b8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\VBoxService.exe
0x0000000009aeea08      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\scecli.dll
0x0000000009aeebd8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wtsapi32.dll
0x0000000009aeee00      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winscard.dll
0x0000000009aeef90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\rsaenh.dll
0x0000000009aef2a8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wdigest.dll
0x0000000009aef4e8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\w32time.dll
0x0000000009aef6b8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\netlogon.dll
0x0000000009aef8e0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\iphlpapi.dll
0x0000000009aefab0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msv1_0.dll
0x0000000009aeff28      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\kerberos.dll
0x0000000009af0188      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msprivs.dll
0x0000000009af0388      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\WindowsLogon.manifest
0x0000000009af06b8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009af0750      2      1 ------ \Device\NamedPipe\protected_storage
0x0000000009af0948      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\schannel.dll
0x0000000009af0b18      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\uxtheme.dll
0x0000000009af0cf0      1      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\drivers\str.sys
0x0000000009af0e58      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msacm32.dll
0x0000000009af1098      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winmm.dll
0x0000000009af1268      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\AppPatch\AcGenral.dll
0x0000000009af1538      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\cryptdll.dll
0x0000000009af1770      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\samsrv.dll
0x0000000009af1a48      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\samlib.dll
0x0000000009af1c80      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\dnsapi.dll
0x0000000009af1f28      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ntdsapi.dll
0x0000000009af2128      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\lsasrv.dll
0x0000000009af2568      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\AppPatch\AcAdProc.dll
0x0000000009af2738      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\shimeng.dll
0x0000000009af2908      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\umpnpmgr.dll
0x0000000009af2ad8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\scesrv.dll
0x0000000009af2ca8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msvcp60.dll
0x0000000009af2d80      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ncobjapi.dll
0x0000000009af2f28      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ncobjapi.dll
0x0000000009af3028      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009af31c0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\lsass.exe
0x0000000009af35d0      3      1 ------ \Device\NamedPipe\net\NtControlPipe5
0x0000000009af37c8      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\WinSxS\Policies\x86_policy.5.1.Microsoft.Windows.SystemCompatible_6595b64144ccf1df_x-ww_a0111510\5.1.2600.2000.Policy
0x0000000009af39c0      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
0x0000000009af3cf0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009af4128      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
0x0000000009af4458      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009af46e8      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x0000000009af48e0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\services.exe
0x0000000009af4ab0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\AppPatch\sysmain.sdb
0x0000000009af4dc8      2      1 ------ \Device\NamedPipe\InitShutdown
0x0000000009af4f90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\sfc_os.dll
0x0000000009af5188      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\sfc.dll
0x0000000009af5398      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\shsvcs.dll
0x0000000009af5688      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\odbcint.dll
0x0000000009af5898      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\WindowsShell.Manifest
0x0000000009af5a90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83\comctl32.dll
0x0000000009af63d0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009af6798      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009af6a28      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\sxs.dll
0x0000000009af6dc0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\odbc32.dll
0x0000000009af6e98      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\lsass.exe
0x0000000009af70d8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msgina.dll
0x0000000009af72a8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\marlett.ttf
0x0000000009af7478      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\tahoma.ttf
0x0000000009af7748      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\tahomabd.ttf
0x0000000009af7918      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\trebucbd.ttf
0x0000000009af7b50      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\serife.fon
0x0000000009af7d70      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\sserife.fon
0x0000000009af7f90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\coure.fon
0x0000000009af81b8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\wst_swed.fon
0x0000000009af83b8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\wst_span.fon
0x0000000009af85b8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\wst_ital.fon
0x0000000009af87b8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\wst_germ.fon
0x0000000009af89b8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\wst_fren.fon
0x0000000009af8bb8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\wst_engl.fon
0x0000000009af8db8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\wst_czec.fon
0x0000000009af8f90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\symbole.fon
0x0000000009af9028      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ctype.nls
0x0000000009af9220      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\smalle.fon
0x0000000009af9440      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\modern.fon
0x0000000009af9640      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\script.fon
0x0000000009af9848      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\roman.fon
0x0000000009af9c50      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\kbdus.dll
0x0000000009af9e58      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\sortkey.nls
0x0000000009afa208      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ws2help.dll
0x0000000009afa428      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ws2_32.dll
0x0000000009afa688      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winsta.dll
0x0000000009afa8c0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\setupapi.dll
0x0000000009afaa90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\regapi.dll
0x0000000009afacc8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\psapi.dll
0x0000000009afae98      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\profmap.dll
0x0000000009afb028      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\ega80woa.fon
0x0000000009afb0e0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\nddeapi.dll
0x0000000009afb2b0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\authz.dll
0x0000000009afb4e8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winlogon.exe
0x0000000009afba40      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\cga40woa.fon
0x0000000009afbc38      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\cga80woa.fon
0x0000000009afbe30      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\ega40woa.fon
0x0000000009afc028      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009afc248      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\dosapp.fon
0x0000000009afc418      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x0000000009afc610      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\vga.dll
0x0000000009afc818      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\VBoxDisp.dll
0x0000000009afcb40      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\vgafix.fon
0x0000000009afcd38      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\vgaoem.fon
0x0000000009afd9d0      2      1 ------ \Device\NamedPipe\lsass
0x0000000009afdec0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\sorttbls.nls
0x0000000009afe368      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\vgasys.fon
0x0000000009afe538      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\FNTCACHE.DAT
0x0000000009b01700      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\drivers\dxg.sys
0x0000000009b02d00      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ntvdm.exe
0x0000000009b03938      2      1 R--rw- \Device\HarddiskVolume1\Program Files\MSN Gaming Zone\Windows
0x0000000009b039d0      2      1 R--rw- \Device\HarddiskVolume1\WINDOWS\msagent\intl
0x0000000009b03f90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\rpcrt4.dll
0x0000000009b04028      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\shimgvw.dll
0x0000000009b041a8      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\inetcpl.cpl
0x0000000009b04718      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\urlmon.dll
0x0000000009b04968      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
0x0000000009b05648      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\unicode.nls
0x0000000009b05c08      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\mpr.dll
0x0000000009b066f0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winsrv.dll
0x0000000009b06b68      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\basesrv.dll
0x0000000009b06ee8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msvcrt.dll
0x0000000009b07918      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\apphelp.dll
0x0000000009b07df8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\crypt32.dll
0x0000000009b08a48      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\locale.nls
0x0000000009b08f90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msasn1.dll
0x0000000009b09028      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\shdocvw.dll
0x0000000009b09548      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\lz32.dll
0x0000000009b09648      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009b098e0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\shsvcs.dll
0x0000000009b09b28      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\olecli32.dll
0x0000000009b09ee0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\comdlg32.dll
0x0000000009b09f90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\crypt32.dll
0x0000000009b3cf50      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\imagehlp.dll
0x0000000009b3d640      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\autochk.exe
0x0000000009b3d900      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009b3ddb0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009b3e6d8      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\Media\Windows XP Balloon.wav
0x0000000009b3fbc0      1      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\default.LOG
0x0000000009b3fdf8      4      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\default
0x0000000009b405c8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009b40f90      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009b41420      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009b41708      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009b41e28      3      0 RWD--- \Device\HarddiskVolume1\$Mft
0x0000000009b42060      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009b42498      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\apphelp.dll
0x0000000009b836b0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\advapi32.dll
0x0000000009b83cf8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\sfcfiles.dll
0x0000000009b83d90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\drivers\VBoxVideo.sys
0x0000000009b83f90      2      1 R--rw- \Device\HarddiskVolume1\Program Files\Internet Explorer\Connection Wizard
0x0000000009b842d8      2      1 ------ \Device\NamedPipe\ntsvcs
0x0000000009b95b20      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009b95d78      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\basesrv.dll
0x0000000009b96028      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\msagent\agentdp2.dll
0x0000000009b96c80      4      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\system
0x0000000009b96f90      1      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\software.LOG
0x0000000009b9b828      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009b9bf90      3      0 RWD--- \Device\HarddiskVolume1\$BitMap
0x0000000009b9cbd0      1      0 RW---- \Device\HarddiskVolume1\WINDOWS\bootstat.dat
0x0000000009b9f680      1      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\SECURITY.LOG
0x0000000009ba0950      4      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\SECURITY
0x0000000009ba14a0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wintrust.dll
0x0000000009ba16a0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\utildll.dll
0x0000000009ba1918      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\netapi32.dll
0x0000000009ba1f90      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Desktop\ImoprtantKey\Key.txt
0x0000000009ba22c0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msasn1.dll
0x0000000009ba27d0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\cryptui.dll
0x0000000009ba2c48      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\userenv.dll
0x0000000009ba3ac8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wininet.dll
