2015-10-09 12:53:02 UTC+0000|[LIVE RESPONSE]| (System time)|
-|[PE DEBUG]| wdi.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x71fb0000
2015-10-09 11:30:54 UTC+0000|[DLL LOADTIME (dll)]| wdi.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x71fb0000
2009-07-14 01:03:58 UTC+0000|[PE HEADER (dll)]| ADVAPI32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x75b10000
-|[PE DEBUG]| ADVAPI32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x75b10000
2015-10-09 11:30:53 UTC+0000|[DLL LOADTIME (dll)]| ADVAPI32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x75b10000
2009-07-14 01:11:31 UTC+0000|[PE HEADER (dll)]| WTSAPI32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x737b0000
2009-07-14 00:02:17 UTC+0000|[PE DEBUG]| WTSAPI32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x737b0000
2015-10-09 11:31:05 UTC+0000|[DLL LOADTIME (dll)]| WTSAPI32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x737b0000
2009-07-14 01:08:12 UTC+0000|[PE HEADER (dll)]| nlaapi.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x73730000
-|[PE DEBUG]| nlaapi.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x73730000
2015-10-09 11:30:54 UTC+0000|[DLL LOADTIME (dll)]| nlaapi.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x73730000
2009-07-14 01:07:09 UTC+0000|[PE HEADER (dll)]| CRYPTSP.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74b50000
2009-07-13 23:37:21 UTC+0000|[PE DEBUG]| CRYPTSP.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74b50000
2015-10-09 11:30:54 UTC+0000|[DLL LOADTIME (dll)]| CRYPTSP.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74b50000
2009-07-14 01:11:13 UTC+0000|[PE HEADER (dll)]| USERENV.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74720000
-|[PE DEBUG]| USERENV.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74720000
2015-10-09 11:30:54 UTC+0000|[DLL LOADTIME (dll)]| USERENV.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74720000
2009-07-14 01:04:13 UTC+0000|[PE HEADER (dll)]| bfe.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x72f70000
-|[PE DEBUG]| bfe.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x72f70000
2015-10-09 11:30:53 UTC+0000|[DLL LOADTIME (dll)]| bfe.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x72f70000
2009-07-14 01:09:39 UTC+0000|[PE HEADER (dll)]| radardt.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x6da40000
-|[PE DEBUG]| radardt.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x6da40000
2015-10-09 11:31:05 UTC+0000|[DLL LOADTIME (dll)]| radardt.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x6da40000
2009-07-14 01:10:01 UTC+0000|[PE HEADER (dll)]| ntmarta.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74400000
2009-07-13 23:34:18 UTC+0000|[PE DEBUG]| ntmarta.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74400000
2015-10-09 11:30:54 UTC+0000|[DLL LOADTIME (dll)]| ntmarta.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74400000
2009-07-14 01:04:12 UTC+0000|[PE HEADER (dll)]| AUTHZ.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74cc0000
2009-07-13 23:34:17 UTC+0000|[PE DEBUG]| AUTHZ.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74cc0000
2015-10-09 11:30:53 UTC+0000|[DLL LOADTIME (dll)]| AUTHZ.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74cc0000
2009-07-14 01:11:24 UTC+0000|[PE HEADER (dll)]| SspiCli.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74fb0000
2009-07-13 23:12:04 UTC+0000|[PE DEBUG]| SspiCli.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74fb0000
2015-10-09 11:30:53 UTC+0000|[DLL LOADTIME (dll)]| SspiCli.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74fb0000
2009-07-14 01:11:07 UTC+0000|[PE HEADER (dll)]| VERSION.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x745c0000
-|[PE DEBUG]| VERSION.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x745c0000
2015-10-09 11:30:54 UTC+0000|[DLL LOADTIME (dll)]| VERSION.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x745c0000
2009-07-13 23:12:01 UTC+0000|[PE HEADER (dll)]| profapi.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x750d0000
2009-07-13 23:12:01 UTC+0000|[PE DEBUG]| profapi.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x750d0000
2015-10-09 11:30:54 UTC+0000|[DLL LOADTIME (dll)]| profapi.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x750d0000
2009-07-14 01:09:02 UTC+0000|[PE HEADER (dll)]| KERNELBASE.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x751e0000
-|[PE DEBUG]| KERNELBASE.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x751e0000
2015-10-09 11:30:53 UTC+0000|[DLL LOADTIME (dll)]| KERNELBASE.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x751e0000
2009-07-14 01:11:31 UTC+0000|[PE HEADER (dll)]| WINNSI.DLL| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x733f0000
2009-07-13 23:12:04 UTC+0000|[PE DEBUG]| WINNSI.DLL| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x733f0000
2015-10-09 11:30:54 UTC+0000|[DLL LOADTIME (dll)]| WINNSI.DLL| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x733f0000
2009-07-14 01:04:49 UTC+0000|[PE HEADER (dll)]| CLBCatQ.DLL| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x75600000
-|[PE DEBUG]| CLBCatQ.DLL| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x75600000
2015-10-09 11:30:54 UTC+0000|[DLL LOADTIME (dll)]| CLBCatQ.DLL| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x75600000
2009-07-14 01:11:11 UTC+0000|[PE HEADER (dll)]| USER32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x76c10000
-|[PE DEBUG]| USER32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x76c10000
2015-10-09 11:30:53 UTC+0000|[DLL LOADTIME (dll)]| USER32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x76c10000
2009-07-14 01:10:28 UTC+0000|[PE HEADER (dll)]| sechost.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x75890000
2009-07-13 23:11:58 UTC+0000|[PE DEBUG]| sechost.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x75890000
2015-10-09 11:30:53 UTC+0000|[DLL LOADTIME (dll)]| sechost.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x75890000
2009-07-14 01:05:51 UTC+0000|[PE HEADER (dll)]| dps.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x72e40000
-|[PE DEBUG]| dps.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x72e40000
2015-10-09 11:30:54 UTC+0000|[DLL LOADTIME (dll)]| dps.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x72e40000
2009-07-14 01:07:01 UTC+0000|[PE HEADER (dll)]| credssp.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74820000
2009-07-13 23:34:05 UTC+0000|[PE DEBUG]| credssp.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74820000
2015-10-09 11:30:54 UTC+0000|[DLL LOADTIME (dll)]| credssp.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74820000
2009-07-14 01:09:41 UTC+0000|[PE HEADER (dll)]| npmproxy.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x72310000
2009-07-13 23:56:25 UTC+0000|[PE DEBUG]| npmproxy.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x72310000
2015-10-09 11:30:54 UTC+0000|[DLL LOADTIME (dll)]| npmproxy.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x72310000
2009-07-14 01:09:01 UTC+0000|[PE HEADER (dll)]| kernel32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x76ea0000
-|[PE DEBUG]| kernel32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x76ea0000
2015-10-09 11:30:53 UTC+0000|[DLL LOADTIME (dll)]| kernel32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x76ea0000
2009-07-14 01:11:14 UTC+0000|[PE HEADER (dll)]| USP10.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x758b0000
2009-07-13 23:25:41 UTC+0000|[PE DEBUG]| USP10.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x758b0000
2015-10-09 11:30:53 UTC+0000|[DLL LOADTIME (dll)]| USP10.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x758b0000
2009-07-14 01:06:15 UTC+0000|[PE HEADER (dll)]| IMM32.DLL| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x770c0000
-|[PE DEBUG]| IMM32.DLL| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x770c0000
2015-10-09 11:30:53 UTC+0000|[DLL LOADTIME (dll)]| IMM32.DLL| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x770c0000
2009-07-14 01:05:33 UTC+0000|[PE HEADER (dll)]| GDI32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x75bb0000
-|[PE DEBUG]| GDI32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x75bb0000
2015-10-09 11:30:53 UTC+0000|[DLL LOADTIME (dll)]| GDI32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x75bb0000
2009-07-14 01:11:42 UTC+0000|[PE HEADER (dll)]| WINSTA.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x75090000
-|[PE DEBUG]| WINSTA.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x75090000
2015-10-09 11:45:55 UTC+0000|[DLL LOADTIME (dll)]| WINSTA.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x75090000
2009-07-14 01:07:09 UTC+0000|[PE HEADER (dll)]| mpssvc.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x72ee0000
-|[PE DEBUG]| mpssvc.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x72ee0000
2015-10-09 11:30:54 UTC+0000|[DLL LOADTIME (dll)]| mpssvc.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x72ee0000
2009-07-14 01:09:52 UTC+0000|[PE HEADER (dll)]| rsaenh.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x748f0000
2009-07-13 23:37:30 UTC+0000|[PE DEBUG]| rsaenh.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x748f0000
2015-10-09 11:30:54 UTC+0000|[DLL LOADTIME (dll)]| rsaenh.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x748f0000
2009-07-14 01:05:36 UTC+0000|[PE HEADER (dll)]| GPAPI.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74700000
2009-07-13 23:38:31 UTC+0000|[PE DEBUG]| GPAPI.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74700000
2015-10-09 11:30:54 UTC+0000|[DLL LOADTIME (dll)]| GPAPI.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x74700000
2009-07-14 01:04:38 UTC+0000|[PE HEADER (dll)]| CFGMGR32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x75230000
2009-07-13 23:16:08 UTC+0000|[PE DEBUG]| CFGMGR32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x75230000
2015-10-09 11:30:54 UTC+0000|[DLL LOADTIME (dll)]| CFGMGR32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x75230000
2009-07-14 01:09:30 UTC+0000|[PE HEADER (dll)]| OLEAUT32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x76d10000
-|[PE DEBUG]| OLEAUT32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x76d10000
2015-10-09 11:30:54 UTC+0000|[DLL LOADTIME (dll)]| OLEAUT32.dll| Process: svchost.exe/PID: 1256/PPID: 528/Process POffset: 0x3e056d40/DLL Base: 0x76d10000
2015-10-09 12:08:46 UTC+0000|[PROCESS]| TeamViewer.exe| PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:37:09 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 10:48:49 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 11:30:48 UTC+0000|[Handle (Key)]| MACHINE| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:37:09 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NETWORKPROVIDER\HWORDER| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 07:42:34 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:42:26 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:37:08 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\DIRECT3D| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:37:08 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\DIRECT3D\DRIVERS| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 11:31:04 UTC+0000|[Handle (Key)]| USER\S-1-5-21-2967323044-1603262412-578360305-1140| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 11:54:46 UTC+0000|[Handle (Key)]| USER\S-1-5-21-2967323044-1603262412-578360305-1140\SOFTWARE\MICROSOFT\DIRECT3D| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 11:29:52 UTC+0000|[Handle (Key)]| USER\S-1-5-21-2967323044-1603262412-578360305-1140_CLASSES| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:37:09 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\CRYPT32| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 11:39:22 UTC+0000|[Handle (Key)]| USER| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:41:31 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\CRYPTOGRAPHY\OID\ENCODINGTYPE 0\CERTDLLCREATECERTIFICATECHAINENGINE\CONFIG| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:37:11 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\ROOT| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 04:28:48 UTC+0000|[Handle (Key)]| USER\S-1-5-21-2967323044-1603262412-578360305-1140\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\MY| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 04:28:48 UTC+0000|[Handle (Key)]| USER\S-1-5-21-2967323044-1603262412-578360305-1140\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\CA| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 11:31:04 UTC+0000|[Handle (Key)]| USER\S-1-5-21-2967323044-1603262412-578360305-1140| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:37:11 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\CA| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:37:11 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\CA| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 04:28:48 UTC+0000|[Handle (Key)]| USER\S-1-5-21-2967323044-1603262412-578360305-1140\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\DISALLOWED| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 11:31:04 UTC+0000|[Handle (Key)]| USER\S-1-5-21-2967323044-1603262412-578360305-1140| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:37:11 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\DISALLOWED| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:37:11 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\DISALLOWED| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 04:28:48 UTC+0000|[Handle (Key)]| USER\S-1-5-21-2967323044-1603262412-578360305-1140\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\ROOT| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:41:31 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\AUTHROOT| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:37:11 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\ROOT| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:37:11 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\SMARTCARDROOT| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 04:28:48 UTC+0000|[Handle (Key)]| USER\S-1-5-21-2967323044-1603262412-578360305-1140\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\TRUSTEDPEOPLE| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 04:28:48 UTC+0000|[Handle (Key)]| USER\S-1-5-21-2967323044-1603262412-578360305-1140\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\SMARTCARDROOT| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 11:31:04 UTC+0000|[Handle (Key)]| USER\S-1-5-21-2967323044-1603262412-578360305-1140| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:37:11 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\TRUSTEDPEOPLE| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:37:11 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\TRUSTEDPEOPLE| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 04:28:48 UTC+0000|[Handle (Key)]| USER\S-1-5-21-2967323044-1603262412-578360305-1140\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\TRUST| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 11:31:04 UTC+0000|[Handle (Key)]| USER\S-1-5-21-2967323044-1603262412-578360305-1140| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:37:11 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\TRUST| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:37:11 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\TRUST| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 03:51:52 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\POLICIES\MICROSOFT\SYSTEMCERTIFICATES| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 12:08:46 UTC+0000|[Handle (Key)]| USER\S-1-5-21-2967323044-1603262412-578360305-1140\SOFTWARE\POLICIES\MICROSOFT\SYSTEMCERTIFICATES| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 05:37:19 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\CLASSES| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 11:31:04 UTC+0000|[Handle (Key)]| USER\S-1-5-21-2967323044-1603262412-578360305-1140\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:41:12 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\PROPERTYBAG| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:37:09 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE\ALTERNATE SORTS| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:37:09 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2009-07-14 04:37:09 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LANGUAGE GROUPS| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 05:28:18 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\ENUM| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 05:37:27 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
2015-10-09 03:44:07 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS| TeamViewer.exe PID: 2680/PPID: 1696/POffset: 0x3fa14598
