Offset(P)            #Ptr   #Hnd Access Name
0x0000000023325cd0      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\dxgmms1.sys
0x0000000023502910     10      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x00000000237b22b8      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\WlS0WndH.dll
0x00000000237b26d0      8      0 R--r-- \Device\HarddiskVolume1\Windows\Cursors\aero_link.cur
0x00000000237b2b48      8      0 R--r-- \Device\HarddiskVolume1\Windows\Cursors\aero_pen.cur
0x00000000237b2e48      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\hidparse.sys
0x00000000237b2f80      8      0 R--r-- \Device\HarddiskVolume1\Windows\Cursors\aero_helpsel.cur
0x00000000237f61c0      1      1 ------ \Device\Afd\Endpoint
0x00000000237f6378      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\netlogon.dll
0x00000000237f68a0      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\vmusbmouse.sys
0x00000000239f30b8      8      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x00000000239f3460      8      0 R--r-- \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft.windows.systemcompatible_6595b64144ccf1df_6.0.7600.16385_none_49adccbde8169a03.manifest
0x00000000239f3860      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\sxs.dll
0x00000000239f3ee8      8      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x0000000023be02f8      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\mprapi.dll
0x0000000023be0780      1      1 ------ \Device\Afd\Endpoint
0x0000000023c0b340      2      1 RW-r-- \Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog.blf
0x0000000023c0bdc8      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wups.dll
0x0000000023c0bf80     11      0 R--rwd \Device\HarddiskVolume1\Program Files\Process Hacker 2\plugins\NetworkTools.dll
0x0000000023c1a568      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\linkinfo.dll
0x0000000023c1abd0     10      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x0000000023c1ae58      7      0 R--rw- \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Internet Explorer (2).lnk
0x00000000240131c8      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\difxapi.dll
0x0000000024013648      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\kernel32.dll
0x0000000024013bf8      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\imagehlp.dll
0x0000000024013de0      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\rpcrt4.dll
0x0000000024167628      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ws2_32.dll
0x00000000241679f8      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\msvcrt.dll
0x0000000024167b50      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\sechost.dll
0x0000000024167d38      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\usp10.dll
0x0000000024216110      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\rstrui.exe
0x00000000242163d0      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\odbcint.dll
0x00000000242164d8      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\iscsicpl.dll.mui
0x00000000242168b8      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\oobefldr.dll.mui
0x0000000024216ab8      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x0000000024216cc0      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\OobeFldr.dll
0x0000000024216d78     10      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x0000000024216ec8      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\SyncCenter.dll.mui
0x0000000024216f80      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\sntsearch.dll.mui
0x00000000242bf038      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\gdi32.dll
0x00000000242bf5a8      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\advapi32.dll
0x00000000242bf7f8      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\urlmon.dll
0x00000000242bfd40      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wininet.dll
0x000000002444f390      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-downlevel-shlwapi-l1-1-0.dll
0x000000002444f560      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\KernelBase.dll
0x000000002444f748      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\userenv.dll
0x000000002444fe00      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-downlevel-version-l1-1-0.dll
0x00000000244ad468      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Wldap32.dll
0x00000000244ad650      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ole32.dll
0x00000000244ada20      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\clbcatq.dll
0x00000000244ade38      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\iertutil.dll
0x0000000024534370      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\agilevpn.sys
0x0000000024534468      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\rasl2tp.sys
0x0000000024534f80      5      0 R--r-d \Device\HarddiskVolume1\Users\0XSH3R~1\AppData\Local\Temp\MSDCSC\runddl32.exe
0x000000002455e1d0      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wintrust.dll
0x000000002455e3b8      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-downlevel-user32-l1-1-0.dll
0x000000002455e698      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\imm32.dll
0x000000002455ea70      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\setupapi.dll
0x000000002455ee38      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\lpk.dll
0x0000000024563430      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\crypt32.dll
0x00000000245635e0      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\comctl32.dll
0x00000000245637c8      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\devobj.dll
0x0000000024563e00      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-downlevel-normaliz-l1-1-0.dll
0x0000000024636f80      1      1 -WD--- \Device\HarddiskVolume1\ProgramData\Microsoft\Windows Defender\IMpService925A3ACA-C353-458A-AC8D-A7E5EB378092.lock
0x000000002468b340      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-downlevel-ole32-l1-1-0.dll
0x000000002468b718      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-downlevel-advapi32-l1-1-0.dll
0x000000002468bb68      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\profapi.dll
0x00000000247275f8      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\ndiswan.sys
0x0000000024727be0      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\ndistapi.sys
0x0000000024760790      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\termdd.sys
0x0000000024760980      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\tunnel.sys
0x0000000024760a28      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\wanarp.sys
0x000000002477b3c8      1      1 RW---- \Device\HarddiskVolume1\Windows\System32\config\SOFTWARE.LOG1
0x000000002477b470      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\usbhub.sys
0x000000002477ba60     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000002477bc48      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\msasn1.dll
0x000000002477bdf8      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\cfgmgr32.dll
0x000000002477bf80      1      1 RW---- \Device\HarddiskVolume1\System Volume Information\Syscache.hve.LOG1
0x00000000249711c0      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\msacm32.dll
0x00000000249713a0     10      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x00000000251b96a8      1      1 ------ \Device\Afd\Endpoint
0x00000000251b9be8      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wmploc.DLL
0x00000000251b9ca0      1      1 R--rwd \Device\HarddiskVolume1\Windows\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows Media Player NSS\3.0\Icon Files
0x00000000251e8480      1      1 RW---- \Device\HarddiskVolume1\Windows\System32\config\SYSTEM.LOG1
0x00000000251e8cc0      6      0 ------ \Device\HarddiskVolume1\Windows\System32\locale.nls
0x000000002529f1a8      1      1 RW---- \Device\HarddiskVolume1\Windows\System32\config\DEFAULT
0x00000000252c8af0      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\usbuhci.sys
0x00000000252e1f80      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x0000000025882140      1      1 ------ \Device\Afd\Endpoint
0x0000000025882708      8      0 R----- \Device\HarddiskVolume1\Windows\Prefetch\CONSENT.EXE-65F6206D.pf
0x0000000025882aa0     11      0 R--rwd \Device\HarddiskVolume1\Program Files\Process Hacker 2\plugins\ExtendedNotifications.dll
0x0000000025cbf328      3      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Roaming\Microsoft\SystemCertificates\My
0x0000000025cbfbd0      3      1 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows Defender\Definition Updates\Updates
0x0000000025cbfe30      1      1 RW---- \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Local\Microsoft\Windows\WebCache\V01.log
0x0000000025eea820      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wu.upgrade.ps.dll
0x0000000025eea998      8      0 RW---- \Device\HarddiskVolume1\Windows\AppCompat\Programs\RecentFileCache.bcf
0x0000000026039268      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\dxapi.sys
0x0000000026039360      3      1 RW-r-- \Device\clfsTxfLog
0x000000002639a7c8      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\E1G60I32.sys
0x00000000266e7890      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\netbios.sys
0x0000000026a06588      2      1 RW-rw- \Device\clfsKtmLog
0x0000000026a066f0      2      1 RWDrwd \Device\clfs\Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x0000000026a06b60      1      1 RW-rwd \Device\clfs\Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x0000000026a06f80      8      0 R--r-- \Device\HarddiskVolume1\Windows\System32\fontext.dll
0x0000000026b4e280     10      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Telemetry.evtx
0x0000000026b4ec10     16      0 R--rwd \Device\HarddiskVolume1\Program Files\Process Hacker 2\plugins\Updater.dll
0x0000000026e1f598      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\msvfw32.dll.mui
0x0000000026e1f908      9      1 RW-rw- \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Local\Microsoft\Windows\Temporary Internet Files\counters.dat
0x0000000026e1fb58      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\smss.exe.mui
0x0000000026e1fc10      2      2 RW-rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db
0x0000000026e47990      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\ws2ifsl.sys
0x0000000026e47f80      8      0 R----- \Device\HarddiskVolume1\Windows\Prefetch\SVCHOST.EXE-18D06B2E.pf
0x0000000026ef93c8      6      0 R--r-- \Device\HarddiskVolume1\Windows\System32\DriverStore\infstor.dat
0x0000000027265470      3      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x00000000272656d8      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ntkrnlpa.exe
0x00000000278717a8      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\raspppoe.sys
0x0000000027a35f80     11      0 R--rwd \Device\HarddiskVolume1\Program Files\Process Hacker 2\plugins\UserNotes.dll
0x000000003d808038      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\csrss.exe
0x000000003d8083b0      1      1 RW---- \Device\HarddiskVolume1\Windows\System32\config\DEFAULT.LOG2
0x000000003d8086e0      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\basesrv.dll
0x000000003d808928      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\csrsrv.dll
0x000000003d896978      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\usbehci.sys
0x000000003d993570      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000003d993908      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\taskhost.exe
0x000000003dc204f0      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000003dc209c8      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d
0x000000003dc21ae8      8      0 R--rw- \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\Accessibility\Ease of Access.lnk
0x000000003dc21ba0      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\perftrack.dll
0x000000003dc23248      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\dimsjob.dll
0x000000003dc23778      1      1 ------ \Device\Afd\Endpoint
0x000000003dc24268      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000003dc24e18      1      1 ------ \Device\Afd\Endpoint
0x000000003dc38980      1      1 ------ \Device\Afd\Endpoint
0x000000003dc39080      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\PortableDeviceApi.dll
0x000000003dc39ad8      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\shfolder.dll
0x000000003dc3a038      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\version.dll
0x000000003dc3b120      3      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Roaming\Microsoft\Windows\Recent
0x000000003dc3b2a0      2      0 R--rw- \Device\HarddiskVolume1\ProgramData\VMware\VMware Tools\Unity Filters\win7gadgets.txt
0x000000003dc3bce0      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\diagperf.dll
0x000000003dc3d9b0      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\avicap32.dll
0x000000003dc3e268      1      1 ------ \Device\Afd\Endpoint
0x000000003dc3e8b8      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wscisvif.dll
0x000000003dc3f358      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\WPDShServiceObj.dll
0x000000003dc3fa78      1      1 ------ \Device\Afd\Endpoint
0x000000003dc40780     11      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx
0x000000003dc41bb8      1      1 ------ \Device\Afd\Endpoint
0x000000003dc43c58      6      0 R--r-- \Device\HarddiskVolume1\Windows\System32\sppwinob.dll
0x000000003dc449c0      8      0 R--r-d \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\plugins\vmusr\vmtray.dll
0x000000003dc44f80      8      0 R--r-- \Device\HarddiskVolume1\ProgramData\Microsoft\Windows Defender\Scans\History\Results\Quick\{49F4DC7D-CC56-4C36-9F94-7F6EB1D6073E}
0x000000003dc45d68      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Package_207_for_KB4054518~31bf3856ad364e35~x86~~6.1.1.2.cat
0x000000003dc46da0      8      0 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Computer Management.lnk
0x000000003dc46e58      8      0 R--r-- \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\696F3DE637E6DE85B458996D49D759AD
0x000000003dc48d48      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\CertEnroll.dll
0x000000003dc49580      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\mssrch.dll
0x000000003dc4a5c8      1      1 R--r-- \Device\HarddiskVolume1\Windows\Registration\R000000000006.clb
0x000000003dc4a7b8      1      1 ------ \Device\Afd\Endpoint
0x000000003dc4aeb8      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wshnetbs.dll
0x000000003dc4c688      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\lsass.exe
0x000000003dc4c8e0      1      1 ------ \Device\Afd\Endpoint
0x000000003dc4cd18      1      1 ------ \Device\Afd\Endpoint
0x000000003dc4cdf0      1      1 ------ \Device\Afd\Endpoint
0x000000003dc4cec8      1      1 ------ \Device\Afd\Endpoint
0x000000003dc4cf80      1      1 ------ \Device\Afd\Endpoint
0x000000003dc4eab0      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\services.exe
0x000000003dc4ee58      8      0 R--rwd \Device\HarddiskVolume1\ProgramData\VMware\VMware Tools\manifest.txt
0x000000003dc50698      1      1 ------ \Device\Afd\Endpoint
0x000000003dc50f80      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\fontext.dll
0x000000003dc519e0      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000003dc52880      1      1 ------ \Device\Afd\Endpoint
0x000000003dc529f0      1      1 ------ \Device\Afd\Endpoint
0x000000003dc605a8      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\txflog.dll
0x000000003dc606f0      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wininit.exe
0x000000003dc60818      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\csrss.exe
0x000000003dc60e40      1      1 R--r-- \Device\HarddiskVolume1\Windows\Registration\R000000000006.clb
0x000000003dc61ae8      1      1 ------ \Device\Afd\Endpoint
0x000000003dc61d10      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\devobj.dll
0x000000003dc62320      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\odbcint.dll
0x000000003dc63bb8      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\KernelBase.dll.mui
0x000000003dc65630      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\davclnt.dll
0x000000003dc65b08      1      1 ------ \Device\Afd\Endpoint
0x000000003dc65d48      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\framedynos.dll
0x000000003dc67188      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\odbc32.dll
0x000000003dc67528      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wbem\cimwin32.dll
0x000000003dc67868      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\odbcint.dll.mui
0x000000003dc67d60      1      1 ------ \Device\Afd\Endpoint
0x000000003dc67e18      1      1 RW-rw- \Device\HarddiskVolume1\Users\0xSh3rl0ck\Downloads\WIN-HVHU2E8THBE-20230220-191052.raw
0x000000003dc698e8      2      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Local\Microsoft\Windows\WER\ERC
0x000000003dc69b10     10      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Problem-Steps-Recorder.evtx
0x000000003dc6a1b0      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\localsec.dll
0x000000003dc6a268      1      1 ------ \Device\Afd\Endpoint
0x000000003dc6a830      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\stdole2.tlb
